exception_id,rule_id,record_id,sensor_id,parameter,unit,station_group,event_date,value_num,failure_reason,severity
EXGAP001339,DQ009,,12234786,pm10,,current_2025,2025-03-02 22:45:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001340,DQ009,,12234786,pm10,,current_2025,2025-03-02 18:15:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001341,DQ009,,12234786,pm10,,current_2025,2025-03-02 17:45:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001342,DQ009,,12234786,pm10,,current_2025,2025-03-02 17:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001343,DQ009,,12234786,pm10,,current_2025,2025-03-02 16:45:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001344,DQ009,,12234786,pm10,,current_2025,2025-03-02 16:30:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001345,DQ009,,12234786,pm10,,current_2025,2025-03-02 13:45:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001346,DQ009,,12234786,pm10,,current_2025,2025-03-02 09:45:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001347,DQ009,,12234786,pm10,,current_2025,2025-03-02 08:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001348,DQ009,,12234786,pm10,,current_2025,2025-03-02 06:45:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001349,DQ009,,12234786,pm10,,current_2025,2025-03-02 05:30:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001350,DQ009,,12234786,pm10,,current_2025,2025-03-01 18:15:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001351,DQ009,,12234786,pm10,,current_2025,2025-03-01 12:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001352,DQ009,,12234786,pm10,,current_2025,2025-03-01 08:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001353,DQ009,,12234786,pm10,,current_2025,2025-02-28 18:45:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001354,DQ009,,12234786,pm10,,current_2025,2025-02-28 02:15:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001355,DQ009,,12234786,pm10,,current_2025,2025-02-27 23:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001356,DQ009,,12234786,pm10,,current_2025,2025-02-26 22:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001357,DQ009,,12234786,pm10,,current_2025,2025-02-25 22:45:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001358,DQ009,,12234786,pm10,,current_2025,2025-02-25 19:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001359,DQ009,,12234786,pm10,,current_2025,2025-02-25 12:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001360,DQ009,,12234786,pm10,,current_2025,2025-02-25 08:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001361,DQ009,,12234786,pm10,,current_2025,2025-02-24 04:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001362,DQ009,,12234786,pm10,,current_2025,2025-02-24 00:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001363,DQ009,,12234786,pm10,,current_2025,2025-02-23 20:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001364,DQ009,,12234786,pm10,,current_2025,2025-02-23 13:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001365,DQ009,,12234786,pm10,,current_2025,2025-02-23 10:30:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001366,DQ009,,12234786,pm10,,current_2025,2025-02-21 23:45:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001367,DQ009,,12234786,pm10,,current_2025,2025-02-21 23:15:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001368,DQ009,,12234786,pm10,,current_2025,2025-02-21 19:30:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001369,DQ009,,12234786,pm10,,current_2025,2025-02-21 12:45:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001370,DQ009,,12234786,pm10,,current_2025,2025-02-21 01:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001371,DQ009,,12234786,pm10,,current_2025,2025-02-19 22:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001372,DQ009,,12234786,pm10,,current_2025,2025-02-19 18:45:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001373,DQ009,,12234786,pm10,,current_2025,2025-02-19 17:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001374,DQ009,,12234786,pm10,,current_2025,2025-02-19 05:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001375,DQ009,,12234786,pm10,,current_2025,2025-02-19 04:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001376,DQ009,,12234786,pm10,,current_2025,2025-03-05 14:30:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001377,DQ009,,12234786,pm10,,current_2025,2025-03-03 08:45:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001378,DQ009,,12234786,pm10,,current_2025,2025-03-03 04:15:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001379,DQ009,,12234786,pm10,,current_2025,2025-03-02 23:45:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001380,DQ009,,12234786,pm10,,current_2025,2025-03-02 22:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001381,DQ009,,12234786,pm10,,current_2025,2025-03-02 18:30:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001382,DQ009,,12234786,pm10,,current_2025,2025-03-02 15:45:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001383,DQ009,,12234786,pm10,,current_2025,2025-03-02 12:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001384,DQ009,,12234786,pm10,,current_2025,2025-03-02 08:45:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001385,DQ009,,12234786,pm10,,current_2025,2025-03-02 08:30:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001386,DQ009,,12234786,pm10,,current_2025,2025-03-02 08:15:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001387,DQ009,,12234786,pm10,,current_2025,2025-03-01 22:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001388,DQ009,,12234786,pm10,,current_2025,2025-03-01 18:30:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001389,DQ009,,12234786,pm10,,current_2025,2025-03-01 13:45:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001390,DQ009,,12234786,pm10,,current_2025,2025-03-01 02:30:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001391,DQ009,,12234786,pm10,,current_2025,2025-02-28 21:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001392,DQ009,,12234786,pm10,,current_2025,2025-02-27 16:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001393,DQ009,,12234786,pm10,,current_2025,2025-02-27 12:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001394,DQ009,,12234786,pm10,,current_2025,2025-02-26 14:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001395,DQ009,,12234786,pm10,,current_2025,2025-02-26 13:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001396,DQ009,,12234786,pm10,,current_2025,2025-02-26 05:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001397,DQ009,,12234786,pm10,,current_2025,2025-02-25 20:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001398,DQ009,,12234786,pm10,,current_2025,2025-02-25 13:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001399,DQ009,,12234786,pm10,,current_2025,2025-02-23 19:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001400,DQ009,,12234786,pm10,,current_2025,2025-02-22 07:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001401,DQ009,,12234786,pm10,,current_2025,2025-02-22 02:15:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001402,DQ009,,12234786,pm10,,current_2025,2025-02-21 23:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001403,DQ009,,12234786,pm10,,current_2025,2025-02-21 03:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001404,DQ009,,12234786,pm10,,current_2025,2025-02-20 21:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001405,DQ009,,12234786,pm10,,current_2025,2025-02-20 19:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001406,DQ009,,12234786,pm10,,current_2025,2025-02-19 19:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001407,DQ009,,12234786,pm10,,current_2025,2025-03-05 19:30:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001408,DQ009,,12234786,pm10,,current_2025,2025-03-05 18:45:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001409,DQ009,,12234786,pm10,,current_2025,2025-03-05 02:45:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001410,DQ009,,12234786,pm10,,current_2025,2025-03-04 18:30:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001411,DQ009,,12234786,pm10,,current_2025,2025-03-02 23:30:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001412,DQ009,,12234786,pm10,,current_2025,2025-03-02 21:45:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001413,DQ009,,12234786,pm10,,current_2025,2025-03-02 20:30:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001414,DQ009,,12234786,pm10,,current_2025,2025-03-02 20:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001415,DQ009,,12234786,pm10,,current_2025,2025-03-02 10:30:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001416,DQ009,,12234786,pm10,,current_2025,2025-03-02 07:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001417,DQ009,,12234786,pm10,,current_2025,2025-03-02 01:45:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001418,DQ009,,12234786,pm10,,current_2025,2025-03-02 00:30:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001419,DQ009,,12234786,pm10,,current_2025,2025-03-01 15:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001420,DQ009,,12234786,pm10,,current_2025,2025-03-01 00:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001421,DQ009,,12234786,pm10,,current_2025,2025-02-28 19:45:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001422,DQ009,,12234786,pm10,,current_2025,2025-02-28 18:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001423,DQ009,,12234786,pm10,,current_2025,2025-02-28 05:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001424,DQ009,,12234786,pm10,,current_2025,2025-02-28 04:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001425,DQ009,,12234786,pm10,,current_2025,2025-02-28 02:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001426,DQ009,,12234786,pm10,,current_2025,2025-02-27 09:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001427,DQ009,,12234786,pm10,,current_2025,2025-02-25 14:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001428,DQ009,,12234786,pm10,,current_2025,2025-02-24 21:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001429,DQ009,,12234786,pm10,,current_2025,2025-02-23 06:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001430,DQ009,,12234786,pm10,,current_2025,2025-02-22 19:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001431,DQ009,,12234786,pm10,,current_2025,2025-02-22 06:15:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001432,DQ009,,12234786,pm10,,current_2025,2025-02-22 04:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001433,DQ009,,12234786,pm10,,current_2025,2025-02-22 01:45:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001434,DQ009,,12234786,pm10,,current_2025,2025-02-20 14:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001435,DQ009,,12234786,pm10,,current_2025,2025-02-20 00:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
EXGAP001436,DQ009,,12234786,pm10,,current_2025,2025-02-19 20:00:00+00:00,,Expected 15-minute reading slot has no corresponding record for this sensor,high
